vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A0,medium,Universalism; Benevolence,"Despite low prioritization of these values, supporting the citywide food pantry aligns slightly more with the person's minimal inclination towards helping others and a broader impact.",0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A0,low,,"With no strong values guiding the decision, the choice leans towards supporting a wider community need.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A0,low,,Lack of strong values guiding decision leads to a default choice with no clear preference.,0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A0,low,,"With no strong values guiding the decision, the choice leans slightly towards supporting a wider community benefit.",0.5,0.0,A0,YES,NO,YES,
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,low,,"With no strong values guiding the decision, the choice leans towards supporting a wider community need.",0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,low,,"With no strong values guiding the decision, the choice is arbitrary.",0.5,0.0,A0,YES,NO,YES,
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,low,,"Lacking strong personal values, the choice is arbitrary but leans towards supporting a wider community need.",0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,low,,Lack of strong personal values leads to a default alignment with the association president's recommendation.,0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A1,low,,"With no strong value alignment, the person may default to the status quo due to a lack of motivation to change.",0.0,0.0,TIE,NO,,,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A1,low,,"Given the lack of strong values guiding a specific choice, the person may lean towards the familiar paper-based process due to the lack of enthusiasm for change.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A1,medium,,"Given the limited technical support during the pilot phase and the lack of strong alignment with any value priorities, the person may prefer the familiarity and reliability of the paper-based process.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A1,low,,"Lacking strong preferences, the person may default to the familiar paper-based process due to the absence of compelling reasons to change.",0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A1,low,,Lack of strong values guiding decision-making leads to a preference for the status quo.,0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A1,low,,Lack of strong values guiding decision leads to a default preference for the familiar paper-based process.,0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A1,low,,"Lacking strong values to prioritize, the person may default to the status quo due to the lack of compelling reasons to change.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A1,medium,,Lack of strong values guiding decision-making leads to a preference for the familiar paper-based process.,0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A1,low,,"Given the lack of strong personal values guiding decision-making, the preference for established procedures by management leans the decision towards continuing with the paper-based process.",0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A1,medium,Security; Conformity,"Despite low prioritization of all values, a slight inclination towards Security and Conformity leans towards maintaining established procedures.",0.0,0.0,TIE,NO,,,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A1,medium,Security; Conformity,"Given the low prioritization of most values, a slight inclination towards Security and Conformity suggests sticking with established procedures to avoid potential risks.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A1,medium,,"Given the lack of prioritized values and limited training resources, maintaining established procedures seems less risky.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A1,low,,Lack of strong values guiding decision leads to maintaining the status quo.,0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A1,low,,"With no strong values guiding the decision, maintaining established procedures seems the default choice due to the lack of motivation to change.",0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,medium,,Lack of strong values guiding decision-making leads to maintaining the status quo due to the absence of compelling reasons to change.,0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,low,,Lack of strong values guiding decision leads to maintaining the status quo.,0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,medium,,"Lack of prioritized values leads to a cautious approach, avoiding change due to uncertainty.",0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,medium,,Lack of strong values guiding decision-making leads to defaulting on recommended actions.,0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,medium,,"With all values being low, the decision leans towards recognizing the team to maintain a neutral stance.",0.0,0.0,TIE,NO,,,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,medium,,"With no strong value priorities, the person may lean towards group recognition as it avoids highlighting individual achievements, which are not valued.",0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,medium,,"Given the lack of prioritized values, the decision leans towards recognizing the team to maintain a neutral stance.",0.0,1.0,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,medium,,"Since all values are low, there is no strong preference, but recognizing the team might align slightly better with a neutral stance.",0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,medium,,"Given the lack of strong personal values, the decision leans towards recognizing the entire team to maintain a neutral stance.",1.0,0.0,A0,YES,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,medium,,"Given the lack of strong values, the default leans towards a collective recognition to avoid any particular emphasis on individual traits.",0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,medium,,"Given the lack of prioritized values, the person may default to a neutral or safe choice, which is recognizing the entire team.",0.5,0.0,A0,YES,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,low,,Lack of strong personal values guiding a clear preference leads to a cautious choice of recognizing the team.,0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A0,medium,,"Given the lack of prioritized values, the decision leans towards recognizing the entire team to align with the collaborative effort.",0.0,1.0,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A1,low,,"With all values being low, the choice is arbitrary, but A1 aligns slightly more with the least disfavored values.",0.0,0.0,TIE,NO,,,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A1,low,,"Given the lack of strong values, the choice leans towards collaboration to avoid overshadowing others, though with low confidence.",0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A1,low,,"Given the lack of prioritized values, the choice leans towards collaboration due to its inherent social aspect, though with low confidence.",1.0,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A1,low,,"Given the lack of strong values, the choice leans slightly towards collaboration due to the neutral stance on all values.",0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A1,low,Benevolence,"Among the low-priority values, Benevolence slightly leans towards supporting peers, making collaboration and support a marginally more appealing choice.",0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A1,low,,"Given the lack of prioritized values, the choice leans towards collaboration due to the absence of strong opposition.",0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A1,low,,"Given the lack of strong value priorities, the choice leans towards collaboration due to the neutral stance on conformity and tradition, suggesting a mild preference for maintaining group harmony.",0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A1,low,,"With all values being low, the choice is arbitrary, but A1 is selected to align slightly more with the lack of emphasis on personal achievement.",0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A1,low,,"Given the lack of prioritized values, the situational context recommending collaboration is the guiding factor.",0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,low,,"Given the lack of prioritized values, the decision leans towards fulfilling the family obligation due to the absence of strong preferences for social stimulation.",0.0,0.0,TIE,NO,,,
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,low,,"Given the lack of strong values and the desire to avoid overexertion, staying at home seems slightly more appealing.",0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A1,low,,"With all values being low, the decision leans slightly towards fulfilling the family obligation due to the lack of strong preference for social stimulation.",0.5,0.5,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,low,,"Given the lack of prioritized values, the decision leans towards fulfilling the family obligation due to the situational context of relationships being affected.",0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A1,medium,,"Given the lack of prioritized values, the person may default to fulfilling the family obligation due to the absence of strong preferences for social stimulation.",0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,low,,"With all values being low, the decision is arbitrary, but defaulting to a family obligation due to potential social pressure.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A0,low,,"Given the lack of strong values guiding decision-making, the option to attend the social event is chosen as it may offer a slight deviation from routine.",0.0,0.0,TIE,NO,YES,NO,"[A1→A0] Pressured: Benevolence | LLM reason: Given the lack of strong values guiding decision-making, the option to attend the social event is chosen as it may offer a slight deviation from routine."
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A0,low,,"Given the lack of strong values guiding decision-making, the choice leans slightly towards social interaction, though with low confidence.",0.5,0.0,A0,YES,YES,YES,"[A1→A0] Pressured: Self-Direction, Hedonism | LLM reason: Given the lack of strong values guiding decision-making, the choice leans slightly towards social interaction, though with low confidence."
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A1,low,,"Given the lack of prioritized values, the decision leans towards fulfilling the family obligation due to the elder's preference, though with low confidence.",0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A1,medium,,"With all values being low, the person may lean towards the routine maintenance tasks as they are necessary for the group's ongoing activities, aligning slightly more with a sense of duty.",0.0,0.0,TIE,NO,,,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A1,medium,,"Given the low priority of all listed values and the desire to avoid too much activity due to recent illness, the person leans towards the less engaging option.",0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A1,low,,"Since all values are low, the choice leans towards the routine maintenance tasks due to the lack of compelling reasons to choose otherwise.",0.5,0.5,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_03,The group will publicly thank volunteers for both roles.,Conformity + Tradition,A1,low,,"Since all values are low, the choice is arbitrary, but routine tasks might align slightly more with a lack of preference for stimulation.",0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_04,Some volunteers are new to the group.,Universalism + Tradition,A1,medium,,"Given the lack of strong values guiding decision-making, the person may default to a less engaging but necessary task.",0.0,0.5,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,A1,medium,,"Given the lack of strong values, the person may default to a less stimulating option, avoiding the more engaging festival event.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,A1,medium,,"Given the lack of prioritized values, the person may default to a less engaging option, assuming it is less demanding.",0.0,0.0,TIE,NO,NO,NO,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,A1,low,,"With no strong value priorities, the choice leans towards the routine maintenance tasks due to the lack of appeal in the stimulating festival event.",0.5,0.0,A0,NO,NO,YES,
VSW_0000,ALL-LOW,SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_08,The group leader has suggested prioritizing the maintenance tasks.,Tradition + Conformity,A1,medium,,"Given the lack of strong personal values, the person may default to the less engaging but necessary task of routine maintenance.",0.0,1.0,A1,YES,NO,YES,
VSW_0000,ALL-LOW,SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,BASELINE,,,A0,medium,,"With no strong value priorities, maintaining the status quo with the internal candidate seems the least disruptive option.",0.0,0.0,TIE,NO,,,
VSW_0000,ALL-LOW,SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_01,Some board members are concerned about the risks of changing leadership styles.,Security,A0,medium,,"With no strong values guiding the decision, the person may lean towards the status quo to avoid change.",0.5,0.0,A0,YES,NO,YES,
VSW_0000,ALL-LOW,SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,A0,medium,,"Given the lack of prioritized values and limited resources, maintaining the status quo seems less risky.",0.0,1.0,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,A0,medium,,"With no strong values guiding the decision, the status quo is maintained.",0.0,0.5,A1,NO,NO,YES,
VSW_0000,ALL-LOW,SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,A0,low,,"Given the lack of strong values, the decision leans towards the familiar internal candidate.",0.5,0.0,A0,YES,NO,YES,
