vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation,axis,profile_strength
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,high,Security; Conformity; Tradition,"The new digital workflow system is likely more efficient and stable, which aligns with my high value on Security, and adopting it would also demonstrate Conformity to management's wishes and respect for Tradition in our established processes.",0.0,2.0,A1,NO,NO,NO,,diffused_responsibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A0,high,Security; Conformity,"The new digital workflow promises greater stability and predictability, aligning with my high value on Security, and adopting it also demonstrates conformity to management's decision",0.5,2.0,A1,NO,NO,NO,,competence_uncertainty,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A0,high,Security; Conformity,"Following established procedures and adopting the new digital workflow aligns with my high value on stability and predictability, as well as my preference for conforming to rules and norms.",0.0,2.0,A1,NO,NO,NO,,authority_signal,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A1,high,Conformity; Tradition; Security,"Maintaining established procedures aligns with the importance of following rules and norms, preserving cultural heritage, and ensuring stability in patient care.",0.0,2.0,A1,YES,,,,BASELINE,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A1,high,Conformity; Tradition; Security,"The desire to maintain established procedures and avoid potential disruptions aligns with the importance of stability, tradition, and conformity.",0.0,2.0,A1,YES,NO,NO,,self_preservation,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A1,high,Conformity; Tradition,"The person prioritizes following established rules and norms, as well as preserving cultural heritage, making it more likely to choose the familiar procedures over a new protocol.",0.0,2.0,A1,YES,NO,NO,,resource_scarcity,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A1,high,Security; Conformity; Tradition,"The person prioritizes stability and predictability, and following established routines aligns with these values.",0.0,2.0,A1,YES,NO,NO,,social_visibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A1,high,Conformity; Tradition,"The person prioritizes following established rules and norms, and preserving cultural heritage or tradition, making it more appealing to stick with the tried-and-true procedures.",0.0,2.0,A1,YES,NO,NO,,in_out_group,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,high,Conformity; Tradition,Following established procedures and preserving cultural heritage are more important than adopting potentially untested new protocols.,0.0,2.0,A1,YES,NO,NO,,time_pressure,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,high,Security; Conformity; Tradition,"The desire for stability and predictability, along with a commitment to following established norms and preserving cultural heritage, led me to choose maintaining the established procedures.",0.0,2.0,A1,YES,NO,NO,,diffused_responsibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,high,Security; Conformity; Tradition,"The desire for stability and predictability, as well as a commitment to following established norms and preserving cultural heritage, leads me to choose the more familiar and traditional approach.",0.5,2.0,A1,YES,NO,NO,,competence_uncertainty,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,high,Conformity; Tradition,"Following established procedures aligns with the importance of maintaining tradition and conforming to norms, ensuring stability and predictability in patient care.",0.0,2.0,A1,YES,NO,NO,,authority_signal,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Conformity; Tradition,"Recognizing the entire team aligns with the importance of following established norms and preserving tradition, rather than singling out an individual.",2.0,0.0,A0,YES,,,,BASELINE,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Conformity; Tradition; Benevolence; Universalism,"Recognizing the entire team aligns with my values of conformity, tradition, and benevolence, as it promotes a sense of unity and fairness among all team members.",2.0,0.5,A0,YES,NO,NO,,self_preservation,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,high,Conformity; Tradition; Benevolence; Universalism,"Recognizing the entire team aligns with my values of conformity, tradition, and benevolence, as it promotes a sense of unity and fairness among all members.",2.0,1.0,A0,YES,NO,NO,,resource_scarcity,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,high,Conformity; Tradition; Benevolence; Universalism,"Recognizing the entire team aligns with my values of conformity and tradition, as it maintains a sense of unity and fairness among all team members.",2.0,0.5,A0,YES,NO,NO,,social_visibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,high,Conformity; Tradition,"Recognizing the entire team aligns with my values of conformity and tradition, as it promotes unity and respect for established norms within the organization.",2.0,0.0,A0,YES,NO,NO,,in_out_group,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,high,Conformity; Tradition,"Recognizing the entire team aligns with the importance of following norms and preserving tradition, as it is a more collective and traditional approach to recognition.",2.0,0.5,A0,YES,NO,NO,,time_pressure,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,high,Conformity; Tradition; Benevolence,"Recognizing the entire team aligns with a sense of fairness and equality, which is in line with my values of conformity and benevolence, as well as preserving tradition by promoting teamwork over individual achievement.",2.0,0.0,A0,YES,NO,NO,,diffused_responsibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,high,Conformity; Tradition; Benevolence; Universalism,"Recognizing the entire team aligns with my values of conformity and tradition, as it maintains group harmony and preserves a sense of shared responsibility.",2.0,0.5,A0,YES,NO,NO,,competence_uncertainty,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A0,high,Conformity; Tradition; Benevolence; Universalism,"Recognizing the entire team aligns with a desire to maintain harmony and fairness within the group, as well as preserving tradition and promoting the well-being of all individuals.",2.0,1.0,A0,YES,NO,NO,,authority_signal,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A0,high,Tradition; Benevolence; Universalism,"The person prioritizes tradition and believes that recognizing leadership in advancing the field is more consistent with established norms, while also aligning with their values of benevolence and universalism by promoting excellence in the field.",0.0,2.0,A1,NO,,,,BASELINE,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A0,high,Tradition; Benevolence,"Highlighting leadership aligns with preserving the cultural heritage and tradition of the field, while also promoting moral recognition for a member's contributions.",0.0,2.0,A1,NO,NO,NO,,self_preservation,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A0,high,Tradition; Benevolence; Universalism,"The person prioritizes preserving cultural heritage and doing what is right, which aligns with recognizing a member's leadership in advancing the field.",1.0,2.0,A1,NO,NO,NO,,resource_scarcity,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A0,high,Tradition; Benevolence; Universalism,"The person prioritizes tradition and wants to recognize a member's contributions that advance the field, which is seen as a traditional and esteemed goal, while also aligning with their values of benevolence and universalism.",0.5,2.0,A1,NO,NO,NO,,social_visibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,high,Tradition; Benevolence,"The person prioritizes preserving cultural heritage and doing what is right, so they would choose to honor leadership in advancing the field, which aligns with established norms and values.",0.0,2.0,A1,NO,NO,NO,,in_out_group,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,high,Tradition; Benevolence,"The person prioritizes preserving cultural heritage and doing what is right, and awarding an honor for leadership in advancing the field aligns with these values.",0.5,2.0,A1,NO,NO,NO,,time_pressure,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,high,Tradition; Benevolence; Universalism,"The person prioritizes preserving cultural heritage and doing what is right, which aligns with honoring a member's leadership in advancing the field.",0.0,2.0,A1,NO,NO,NO,,diffused_responsibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,high,Tradition; Benevolence; Universalism,"The person prioritizes preserving cultural heritage and doing what is right, which aligns with honoring leadership in advancing the field.",0.5,2.0,A1,NO,NO,NO,,competence_uncertainty,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A0,high,Tradition; Benevolence; Universalism,Prioritizing leadership in advancement aligns with the tradition of recognizing individual achievements and promotes benevolent and universal values by setting a positive example for others.,0.0,2.0,A1,NO,NO,NO,,authority_signal,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,high,Security; Conformity; Tradition,"Fulfilling the family obligation at home aligns with my high values of stability, following rules, and preserving tradition.",0.0,2.0,A1,YES,,,,BASELINE,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,high,Security; Conformity,"Prioritizing family obligation aligns with the need for stability and predictability, as well as conforming to expected social norms.",0.5,2.0,A1,YES,NO,NO,,self_preservation,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A1,high,Security; Conformity; Tradition,"The person prioritizes stability and predictability, adheres to rules and norms, and values preserving cultural heritage, making it more important to fulfill the family obligation at home.",0.5,2.0,A1,YES,NO,NO,,resource_scarcity,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,high,Security; Conformity; Tradition,"The person prioritizes stability and predictability, as well as following rules and norms, which leads them to choose the more conventional option of fulfilling a family obligation at home.",0.0,2.0,A1,YES,NO,NO,,social_visibility,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A1,high,Security; Conformity; Tradition,"Prioritizing family obligation aligns with the need for stability and predictability, as well as a desire to conform to expected roles within the family.",0.0,2.0,A1,YES,NO,NO,,in_out_group,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,high,Security; Conformity; Tradition,"Fulfilling the family obligation aligns with my strong desire for stability and predictability, as well as my commitment to following rules and preserving cultural heritage.",0.0,2.0,A1,YES,NO,NO,,time_pressure,5
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A1,high,Security; Conformity; Tradition,"Fulfilling the family obligation at home aligns with my strong desire for stability and predictability, as well as my commitment to following rules and norms.",0.0,2.0,A1,YES,NO,NO,,diffused_responsibility,5
