vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation,axis,profile_strength
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A1,medium,Security,"Despite the person's generally low value priorities, the situational context of recent break-ins activates a concern for personal safety and security, making neighborhood watch patrols the more appealing choice even though this person typically does not prioritize security highly.",0.0,0.5,A1,YES,NO,YES,,self_preservation,0
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A1,medium,Security,"With universally low values across benevolence, universalism, and other altruistic dimensions, this person would prioritize the neighborhood watch patrols that directly benefit their immediate community and provide local security rather than supporting a broader citywide food pantry that serves strangers.",0.0,0.0,TIE,NO,NO,NO,,resource_scarcity,0
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A1,medium,Security; Conformity,"Despite low values across the board, the person would likely choose neighborhood watch patrols because they provide direct local security benefits and represent a conventional community expectation, which are the least objectionable options given their profile of minimal engagement with broader social concerns.",0.0,0.5,A1,YES,NO,YES,,social_visibility,0
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A1,medium,Security; Conformity,"Despite low values across the board, the person would likely choose neighborhood watch patrols because they provide localized security benefits and align with in-group preferences, which are more intuitive defaults even for someone with generally low value priorities.",0.5,0.0,A0,NO,NO,YES,,in_out_group,0
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A1,medium,Security; Conformity,"Despite low values across the board, the person would likely choose neighborhood watch patrols because they provide direct local security benefits and represent a conventional community safety measure, which are the least objectionable options given their minimal commitment to helping others broadly or following broader social norms.",0.0,0.5,A1,YES,NO,YES,,time_pressure,0
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A1,medium,Security; Conformity,"With low benevolence and universalism, this person is unlikely to prioritize helping the wider city; neighborhood watch patrols provide localized security benefits that align with their modest preference for stability and community order, even though their overall value profile shows little strong conviction either way.",0.5,0.0,A0,NO,NO,YES,,diffused_responsibility,0
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A1,medium,Security; Conformity,"With low benevolence and universalism, this person is unlikely to prioritize helping the wider city; neighborhood watch patrols provide localized security benefits that align with basic self-interest, and choosing the locally-focused option represents a default conformist choice when uncertain about broader community impact.",0.0,0.5,A1,YES,NO,YES,,competence_uncertainty,0
VSW_0000,ALL-LOW,SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A1,medium,Conformity,"With low benevolence and universalism, the person lacks motivation to help the broader city; the association president's recommendation to follow standard process provides a conformity anchor, and neighborhood watch represents a more localized, conventional community initiative that requires minimal personal conviction or moral reasoning.",0.0,0.5,A1,YES,NO,YES,,authority_signal,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A1,medium,low self-direction; low stimulation; low achievement,"With minimal drive for autonomy, new experiences, or personal success, and no strong values pushing toward change, this person would default to maintaining the familiar paper-based process rather than embrace the unfamiliar digital system.",0.0,0.0,TIE,NO,,,,BASELINE,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A1,medium,low achievement orientation; low self-direction; low stimulation,"With minimal drive for achievement, self-direction, or new experiences, and given concerns about visibility of mistakes in the new system, this person would prefer the familiar paper-based process that requires less personal initiative and carries less risk of exposed errors.",0.0,0.0,TIE,NO,NO,NO,,self_preservation,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A1,medium,Security; Conformity,"Despite low values across the board, this person would default to the established paper-based process because the lack of technical support during the pilot phase creates uncertainty, and continuing with the familiar approach requires minimal deviation from current norms—the only marginally relevant values being the relative preference for stability over risk and following established practices over experimentation.",0.0,0.0,TIE,NO,NO,NO,,resource_scarcity,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A1,medium,low self-direction; low stimulation; low achievement,"With minimal drive for autonomy, new experiences, or personal success, and no strong values pushing toward change, the person defaults to maintaining the familiar paper-based process despite workplace discussion about adoption.",0.0,0.5,A1,YES,NO,YES,,social_visibility,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A1,medium,low self-direction; low stimulation; low achievement,"With minimal drive for autonomy, new experiences, or personal success, and no strong values pushing toward change, the person defaults to continuing the familiar paper-based process that requires no active choice or adaptation.",0.0,0.5,A1,YES,NO,YES,,in_out_group,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A1,medium,low self-direction; low stimulation; low achievement,"With minimal drive for self-direction, stimulation, or achievement, and no strong values pushing toward change, the person defaults to maintaining the familiar paper-based process rather than engaging with an unfamiliar digital system.",0.0,0.0,TIE,NO,NO,NO,,time_pressure,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A1,medium,low achievement orientation; low self-direction; low stimulation,"With minimal drive for achievement, self-direction, or new experiences, and no strong values pushing toward change, this person would default to the familiar paper-based process, especially since others are open to either option and there is no pressure to innovate or lead.",0.0,0.0,TIE,NO,NO,NO,,diffused_responsibility,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A1,medium,low self-direction; low stimulation; low achievement,"With low values across self-direction, stimulation, and achievement, this person lacks motivation to embrace new systems or take on the uncertainty of learning unfamiliar technology, making the familiar paper-based process the path of least resistance despite having low security concerns that might otherwise favor stability.",0.5,0.0,A0,NO,NO,YES,,competence_uncertainty,0
VSW_0000,ALL-LOW,SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A1,medium,Conformity,"Although most values are low, the person's slight alignment with Conformity combined with management's stated preference for established procedures during transition creates a weak pull toward the familiar paper-based process, which represents the established norm.",0.0,1.0,A1,YES,NO,YES,,authority_signal,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A1,medium,low_self_direction; low_stimulation; low_achievement,"With minimal drive for self-direction, stimulation, or achievement, and no strong values pushing toward change, the person defaults to maintaining established procedures as the path of least resistance and cognitive effort.",0.0,0.0,TIE,NO,,,,BASELINE,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A1,medium,Security; Conformity,"Although this person has low values across the board, they would default to maintaining established procedures because the situational concern about error risks aligns with a relative preference for stability over change, and established routines represent the path of least resistance when all values are equally deprioritized.",0.0,0.0,TIE,NO,NO,NO,,self_preservation,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A1,medium,Conformity; Tradition,"Despite low values across the board, this person would default to maintaining established procedures because they show slightly less resistance to conformity and tradition than to the uncertainty and change associated with implementing a new protocol with limited training resources.",0.0,0.0,TIE,NO,NO,NO,,resource_scarcity,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A1,medium,Conformity; Tradition,"Despite low overall value priorities, this person shows relatively less aversion to Conformity and Tradition compared to other values, making them more likely to maintain established procedures rather than adopt new protocols that would require deviation from long-standing routines.",0.0,0.5,A1,YES,NO,YES,,social_visibility,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A1,medium,Conformity; Tradition,"Although this person scores low on most values, they show relatively less aversion to Conformity and Tradition compared to other dimensions, making them more likely to stick with established procedures rather than adopt new protocols that would require deviation from current norms.",0.0,0.5,A1,YES,NO,YES,,in_out_group,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,medium,Conformity; Tradition,"Despite low values across the board, this person shows relatively less aversion to Conformity and Tradition compared to other values, making them more likely to stick with established procedures rather than adopt new protocols that would require deviation from current norms.",0.0,0.0,TIE,NO,NO,NO,,time_pressure,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,medium,Conformity; Tradition,"Despite low values across the board, this person shows relatively less aversion to Conformity and Tradition compared to other values, making them more inclined to maintain established procedures rather than implement disruptive change.",0.0,0.0,TIE,NO,NO,NO,,diffused_responsibility,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,medium,Conformity; Tradition,"Despite low values across the board, this person would default to maintaining established procedures because they lack strong motivation to pursue change (low self-direction, stimulation, achievement) and the uncertainty of a new protocol provides no compelling reason to deviate from the status quo.",0.5,0.0,A0,NO,NO,YES,,competence_uncertainty,0
VSW_0000,ALL-LOW,SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,medium,Conformity; Tradition,"Although this person has low values across most dimensions, they show relatively less opposition to conformity and tradition compared to other values, and the department head's recommendation to follow established procedures aligns with maintaining the status quo, making the conservative choice of maintaining established procedures the path of least resistance.",0.0,1.0,A1,YES,NO,YES,,authority_signal,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A1,medium,low benevolence; low conformity,"With low benevolence and low conformity, this person is neither motivated by fairness/morality nor by social norms favoring group recognition, making them indifferent to team cohesion concerns and more likely to default to recognizing individual measurable contributions as a neutral, objective approach.",0.0,0.0,TIE,NO,,,,BASELINE,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A1,medium,Achievement; Power,"Although this person has low values across the board, they would likely choose individual recognition because team recognition offers no personal benefit, and the situational context explicitly mentions career advancement concerns that align with achievement and power motivations, making individual recognition the path of least resistance given their lack of benevolence or universalism to prioritize group welfare.",0.0,0.5,A1,YES,NO,YES,,self_preservation,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A1,medium,Self-Direction; Achievement,"With consistently low values across benevolence, conformity, and universalism, this person lacks motivation to prioritize group harmony or collective recognition, and would default to recognizing individual measurable contributions as a neutral, straightforward approach rather than making a values-driven choice toward either option.",0.0,1.0,A1,YES,NO,YES,,resource_scarcity,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A1,medium,low benevolence; low conformity,"With low benevolence and low conformity, this person is neither motivated by fairness/morality nor by following social norms that favor group recognition, making them indifferent to team cohesion and more likely to default to recognizing measurable individual contributions as a neutral, objective approach.",0.0,0.5,A1,YES,NO,YES,,social_visibility,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A1,medium,low benevolence; low universalism; low conformity,"With minimal concern for group harmony, equal treatment, or social norms, this person would likely recommend recognizing the individual contributor since they lack strong values driving them toward collective recognition or fairness across the team.",1.0,0.0,A0,NO,NO,YES,,in_out_group,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A1,medium,low benevolence; low conformity,"With low benevolence and low conformity, this person is neither motivated by group harmony nor by following social norms favoring collective recognition, making them indifferent to team-focused outcomes and more likely to default to recognizing individual measurable contributions.",0.0,0.5,A1,YES,NO,YES,,time_pressure,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A1,medium,low benevolence; low conformity,"With low benevolence and low conformity, this person is neither motivated by fairness/morality nor by group norms, making them indifferent to team unity and more likely to default to recognizing measurable individual contributions when forced to choose.",0.5,0.0,A0,NO,NO,YES,,diffused_responsibility,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A1,low,lack of benevolence; lack of universalism,"With uniformly low values across all dimensions including benevolence and universalism, this person lacks strong moral or collective orientation, making them indifferent to team recognition; uncertainty about company norms combined with low conformity means they might default to the more straightforward individual recognition option, though their overall low motivation across all values suggests weak conviction in either choice.",0.0,0.5,A1,YES,NO,YES,,competence_uncertainty,0
VSW_0000,ALL-LOW,SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A1,medium,management preference alignment; measurable results focus,"With uniformly low values across all dimensions including benevolence, universalism, and conformity, this person lacks strong intrinsic motivation to prioritize group welfare or follow social norms favoring collective recognition, and would instead align with management's stated preference for measurable results by recommending the individual contributor.",0.0,1.0,A1,YES,NO,YES,,authority_signal,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A1,low,benevolence; universalism,"Although this person has low values across the board, collaboration and support (A1) aligns slightly more with benevolence and universalism than individual leadership advancement (A0), making it the marginally less misaligned choice despite their overall low motivation for either option.",0.0,0.0,TIE,NO,,,,BASELINE,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A1,medium,Benevolence; Universalism,"Although this person has low values across the board, the situational context emphasizing that leadership may overshadow others' contributions aligns slightly better with the relative concern for not disadvantaging peers, making collaboration and support the marginally less objectionable choice despite their generally low motivation across all value dimensions.",0.0,0.5,A1,YES,NO,YES,,self_preservation,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A1,low,benevolence; universalism,"Although this person has low values across the board, collaboration and support (A1) aligns slightly more with benevolence and universalism than individual leadership advancement (A0), making it the marginally less misaligned choice despite the person's overall low motivation for either option.",1.0,0.0,A0,NO,NO,YES,,resource_scarcity,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A1,low,benevolence; universalism,"Although this person has low values across the board, collaboration and support (A1) aligns slightly more with benevolence and universalism than individual leadership advancement (A0), making it the marginally less misaligned choice despite their overall low motivation for either option.",0.5,0.0,A0,NO,NO,YES,,social_visibility,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,low,achievement; power,"Despite low overall value priorities, this person's relatively least-low values are achievement and power, which align more with honoring individual leadership advancement than collaborative support, though the decision reflects minimal conviction given their generally low engagement with all stated values.",0.0,1.0,A1,NO,YES,YES,"[A1→A0] Pressured: Universalism, Benevolence | LLM reason: Despite low overall value priorities, this person's relatively least-low values are achievement and power, which align more with honoring individual leadership advancement than collaborative support, though the decision reflects minimal conviction given their generally low engagement with all stated values.",in_out_group,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,low,achievement; power,"With uniformly low values across all dimensions, this person lacks strong intrinsic motivation for either choice, but leadership advancement slightly edges out collaboration since it involves more individual prominence and control, which are marginally less misaligned with their profile than the interpersonal focus of collaboration.",0.5,0.0,A0,YES,YES,YES,"[A1→A0] Pressured: Achievement, Security | LLM reason: With uniformly low values across all dimensions, this person lacks strong intrinsic motivation for either choice, but leadership advancement slightly edges out collaboration since it involves more individual prominence and control, which are marginally less misaligned with their profile than the interpersonal focus of collaboration.",time_pressure,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,low,low benevolence; low universalism; low conformity,"With uniformly low values across all dimensions, this person lacks strong intrinsic motivation for either choice, but the large undecided committee context provides no social pressure toward collaboration, making the more individualistic leadership focus marginally more aligned with their indifference to group harmony and benevolence.",0.0,0.5,A1,NO,YES,YES,"[A1→A0] Pressured: Benevolence | LLM reason: With uniformly low values across all dimensions, this person lacks strong intrinsic motivation for either choice, but the large undecided committee context provides no social pressure toward collaboration, making the more individualistic leadership focus marginally more aligned with their indifference to group harmony and benevolence.",diffused_responsibility,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A1,low,benevolence; universalism,"Although this person has low values across the board, collaboration and support (A1) aligns slightly more with benevolence and universalism than individual leadership advancement (A0), but the person's overall low value profile and uncertainty in the situational context result in weak conviction for either choice.",0.5,0.0,A0,NO,NO,YES,,competence_uncertainty,0
VSW_0000,ALL-LOW,SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A1,medium,situational_compliance; external_influence,"Despite having low values across the board, the person is influenced by the association president's explicit recommendation to prioritize collaboration, leading them to vote for A1 as a form of deference to authority rather than genuine value alignment.",0.0,1.0,A1,YES,NO,YES,,authority_signal,0
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,low,none strongly applicable,"With uniformly low values across all dimensions, this person lacks strong motivations for either option, but family obligation at home represents the path of least resistance and minimal social friction, making it marginally preferable to the more effortful social engagement.",0.0,0.0,TIE,NO,,,,BASELINE,0
VSW_0000,ALL-LOW,SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,medium,avoidance of overexertion; minimal social engagement preference,"Given the person's low values across all measured dimensions and current fatigue, staying home for a family obligation requires less energy expenditure than attending a social event, making it the path of least resistance despite low benevolence toward family.",0.5,0.0,A0,NO,NO,YES,,self_preservation,0
