vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A0,high,Benevolence; Universalism,"The person prioritizes the well-being of all individuals equally and values morality, making supporting a citywide food pantry that benefits a broader community align with their high benevolence and universalism values.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A0,high,Benevolence; Universalism,"The association should prioritize the citywide food pantry as it aligns with the values of morality and doing what is right for all individuals, regardless of their location.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A0,high,Benevolence; Universalism,"The person prioritizes the well-being and rights of all individuals equally, making supporting a citywide food pantry that benefits a broader community align with their values.",2.0,1.5,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A0,high,Benevolence; Universalism,"The neighborhood association's resources should prioritize the greater good and alleviate hunger for all individuals in the wider city, aligning with values of morality and equality.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,high,Benevolence; Universalism,"Supporting the citywide food pantry aligns with the person's strong value on helping all individuals, regardless of their location.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Benevolence; Universalism,"The person prioritizes the well-being of all individuals equally, making supporting a citywide food pantry that benefits a broader community align with their values.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,high,Benevolence; Universalism,"The person prioritizes the well-being of all individuals equally and morality, making supporting a citywide food pantry that benefits a larger population align with their values.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,high,Benevolence; Universalism,"The person prioritizes the well-being of all individuals equally and values doing what is right, making supporting a citywide food pantry the more moral choice.",2.0,1.5,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A0,high,Self-Direction; Achievement; Universalism,"The new digital workflow system aligns with my desire for autonomy and efficiency, which will ultimately lead to greater personal success and fairness for all employees.",1.0,1.0,TIE,NO,,,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A0,high,Achievement; Self-Direction; Universalism,"The new digital system aligns with my values of achieving efficiency and promoting the well-being of all individuals, allowing for greater autonomy in workflow management.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A0,high,Self-Direction; Achievement; Security,"The person prioritizes autonomy, achievement, and stability, making the new digital workflow system's promise of flexibility and efficiency appealing.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A0,high,Achievement; Self-Direction; Universalism,"The new digital workflow aligns with my values of personal autonomy, efficiency, and fairness to all individuals, making it the more appealing choice.",1.0,1.5,A1,NO,NO,YES,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A0,high,Self-Direction; Achievement; Universalism,"The new digital workflow system aligns with my values of autonomy, personal success, and the well-being of all individuals by offering greater flexibility and efficiency.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A0,high,Achievement; Self-Direction; Universalism,"The new digital workflow system aligns with my values of personal autonomy and achievement, allowing me to work more efficiently and effectively while also promoting the well-being of all team members.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,high,Achievement; Self-Direction; Universalism,"The new digital workflow system aligns with my high value on achievement, offers greater flexibility which supports self-direction, and promotes equal well-being for all team members.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A0,high,Achievement; Self-Direction; Security,"The new digital workflow aligns with my high value on achievement, allowing me to work more efficiently and effectively, while also providing the stability and predictability I crave.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A0,high,Achievement; Universalism,"The new digital workflow system aligns with the person's high value on achievement and universalism, as it promises greater efficiency and benefits all employees equally.",1.0,1.5,A1,NO,NO,YES,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A0,high,Achievement; Benevolence; Universalism,"The person prioritizes implementing a potentially more effective care protocol, which aligns with their values of achievement and benevolence, as well as universalism, which emphasizes the well-being of all patients.",1.0,1.0,TIE,NO,,,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A0,high,Achievement; Benevolence; Universalism,"Implementing the new protocol aligns with my values of achieving personal success and doing what is right, as it may lead to better patient outcomes for all individuals.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A0,high,Achievement; Benevolence; Universalism,"The new protocol's potential for improved patient care and outcomes aligns with the person's values of achieving success, doing what is right, and promoting the well-being of all individuals.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A0,high,Achievement; Benevolence; Universalism,"The person prioritizes adopting the new protocol as it aligns with their values of achieving personal success and doing what is right, which also benefits all patients equally.",1.0,1.5,A1,NO,NO,YES,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A0,high,Achievement; Universalism,"Implementing the new protocol aligns with my value of achievement, as it represents an opportunity for personal and professional growth, while also promoting universalism by potentially improving patient care across all units.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A0,high,Achievement; Benevolence; Universalism,"Implementing the new protocol aligns with my value of achieving personal success and doing what is right, as it may lead to better patient outcomes and improved care.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A0,high,Achievement; Benevolence; Universalism,"The desire for personal success and achievement, combined with a commitment to morality and the well-being of all individuals, outweighs concerns about stability and predictability.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A0,high,Achievement; Benevolence; Universalism,"The desire for personal success and achievement, combined with the importance of morality and doing what is right, outweighs concerns about stability and predictability in this situation.",1.0,1.0,TIE,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A0,high,Achievement; Benevolence; Universalism,"The desire for personal success and achievement, combined with a commitment to morality and the well-being of all individuals, outweighs concerns about stability and predictability in this pilot project.",1.0,1.5,A1,NO,NO,YES,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Benevolence; Universalism; Tradition,"Recognizing the entire team promotes a sense of shared responsibility and collective achievement, aligning with my values of morality, equality, and preserving tradition.",2.0,1.0,A0,YES,,,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Self-Direction; Achievement; Benevolence; Universalism,"Prioritizing the team's recognition aligns with valuing individual autonomy, promoting fairness and equality among all contributors, and acknowledging the collective effort that achieved success.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,high,Benevolence; Universalism; Tradition,"Recognizing the entire team aligns with my values of fairness and equality, as well as preserving our company's tradition of teamwork.",2.0,1.5,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,high,Benevolence; Universalism; Self-Direction,"Recognizing the entire team aligns with my values of fairness and equality, as well as my desire for personal autonomy in a collaborative effort.",2.0,1.5,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,high,Benevolence; Universalism; Self-Direction,"Recognizing the entire team aligns with my values of fairness, equality, and autonomy by giving credit to all contributors rather than singling out one individual.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,high,Benevolence; Universalism; Tradition,"Recognizing the entire team aligns with my values of fairness and equality, as well as preserving tradition by acknowledging the collective effort.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,high,Benevolence; Universalism; Tradition,"The team leader's decision to recognize the group as a whole aligns with my values of promoting fairness and equality among all individuals, while also respecting tradition by acknowledging collective effort.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,high,Benevolence; Universalism; Tradition,"Recognizing the entire team aligns with my values of fairness and equality, as well as preserving tradition by promoting teamwork over individual achievement.",2.0,1.0,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A0,high,Self-Direction; Benevolence; Universalism,"Recognizing the entire team aligns with my value of autonomy, as well as my values of morality and equality, by giving credit to all contributors equally.",2.0,1.5,A0,YES,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A0,high,Achievement; Self-Direction; Tradition,"The person prioritizes personal success and autonomy, making recognition of a member's leadership in advancing the field more appealing.",1.0,2.0,A1,NO,,,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A0,high,Achievement; Tradition,"The person prioritizes personal success and achievement, and highlighting leadership in advancing the field aligns with these values, while also preserving tradition by recognizing a member's significant contributions.",1.0,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A0,high,Achievement; Tradition,"The person prioritizes personal success and achievement, and honoring leadership in advancing the field aligns with these values while also preserving tradition by recognizing established excellence.",1.5,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A0,high,Achievement; Tradition,"Highlighting leadership in advancing the field aligns with my high value on achievement and tradition, as it recognizes individual excellence and contributes to preserving knowledge.",1.5,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,high,Achievement; Tradition,"The nominee's leadership in advancing the field aligns with the association's mission and tradition, and recognizing this achievement will contribute to the organization's prestige.",1.0,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,high,Achievement; Self-Direction; Tradition,"The person prioritizes personal success and autonomy, and awarding leadership in advancement aligns with these values while also preserving tradition.",1.0,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,high,Achievement; Self-Direction; Tradition; Benevolence,"Prioritizing leadership in advancement aligns with the values of personal success, autonomy, and doing what is right, while also respecting tradition.",1.0,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,high,Achievement; Tradition,"Prioritizing leadership in advancement aligns with the importance of personal success and preserving cultural heritage, as it recognizes individual contributions to the field.",1.0,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A0,high,Achievement; Self-Direction,"Prioritizing leadership in advancement aligns with the value of personal success and autonomy, allowing the individual to take credit for their own achievements.",1.0,2.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A0,high,Self-Direction; Achievement; Benevolence,"I prioritize attending the social event with friends as it aligns with my need for personal autonomy and independence, while also allowing me to maintain relationships that are important for my sense of achievement and moral well-being.",0.0,1.0,A1,NO,,,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A0,high,Self-Direction; Achievement; Benevolence; Universalism,"Prioritizing personal autonomy and achievement, I choose to attend the social event with friends as it aligns with my values of self-expression and contributing positively to relationships.",0.5,1.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A0,high,Self-Direction; Achievement,"Attending the social event with friends aligns with my value of autonomy, as it allows me to choose a leisure activity and spend time with people I enjoy.",0.5,1.5,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A0,high,Self-Direction; Achievement,"Prioritizing autonomy and personal success leads me to choose the social event, where I can maintain my independence while also potentially achieving something by strengthening relationships with friends.",0.0,1.5,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A0,high,Self-Direction; Achievement,"I prioritize my personal autonomy and achievement, so attending the social event with friends allows me to pursue a desired experience without compromising my family obligations.",0.0,1.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A0,high,Self-Direction; Achievement,"Attending the social event with friends aligns with my value of autonomy and independence, allowing me to prioritize personal satisfaction and achievement.",0.0,1.0,A1,NO,NO,NO,
VSW_0599,"Self-Direction, Achievement, Security, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A0,high,Self-Direction; Achievement,"Prioritizing personal autonomy and achievement leads me to choose the social event, where I can exercise my independence and pursue a fulfilling experience with friends.",0.0,1.0,A1,NO,NO,NO,
